order_id,guest_count,occasion
525659502,1,NOT_1
523296220,12,LUNCH
522569669,8,FAMILY_EVENT
512741911,7,DRINKING
525549591,7,FAMILY_EVENT
517605331,12,FAMILY_EVENT
513700916,21,SOCIAL-GATHERING
513312622,6,LUNCH
513481724,8,FAMILY_EVENT
514731927,6,DINNER
522779887,2,DRINKING
524390060,7,LUNCH
525539001,5,FAMILY_EVENT
512560354,6,LUNCH
512855154,2,DRINKING
519510051,8,FAMILY_EVENT
520963099,6,DRINKING
521769619,7,FAMILY_EVENT
511501590,6,DRINKING
524222399,11,LUNCH
524390378,6,FAMILY_EVENT
523555383,9,FAMILY_EVENT
521852775,8,DINNER
519022596,3,UNKNOWN
525028687,9,FAMILY_EVENT
523713258,6,DINNER
523552399,8,DINNER
520932269,6,DINNER
523328724,14,FAMILY_EVENT
522418810,8,LUNCH
525551832,7,DRINKING
523327384,9,FAMILY_EVENT
521095090,4,AFTER_WORK
524554611,1,NOT_1
525017841,10,FAMILY_EVENT
513720619,11,DRINKING-PARTY
523338225,6,FAMILY_EVENT
519113445,8,LUNCH
523678502,8,DRINKING
514583535,6,DRINKING
513313617,5,LUNCH
513621075,6,FAMILY_EVENT
521904399,1,NOT_1
525020227,11,DRINKING-PARTY
524420595,6,UNKNOWN
524212891,10,FAMILY_EVENT
512852000,5,DINNER
514769122,2,DRINKING
516189621,9,FAMILY_EVENT
522785208,1,NOT_1
521588438,8,LUNCH
521768877,5,DINNER
512856659,7,DINNER
514584795,11,DINNER
516656387,8,FAMILY_EVENT
525623195,4,DINNER
512859938,4,AFTER_WORK
524536930,6,DINNER
512569669,7,LUNCH
519492295,5,AFTER_WORK
513648735,6,DINNER
512856510,9,DINNER
514690600,6,DINNER
512561105,15,FAMILY_EVENT
522785520,1,NOT_1
511377787,7,DINNER
523649093,8,FAMILY_EVENT
514329754,15,FAMILY_EVENT
518079676,9,DINNER
512866234,6,DRINKING
524460319,4,SOCIAL_GATHERING
524558901,8,DRINKING
521103481,1,NOT_1
520931314,6,FAMILY_EVENT
512865110,2,DRINKING
520255172,10,DINNER
513697403,1,NOT_1
514750343,5,DINNER
521588701,10,LUNCH
514733984,3,DINNER
525136080,3,DINNER
525663757,20,DINNER
514512753,5,FAMILY_EVENT
520118199,9,DINNER
525656449,4,DINNER
520130498,7,DINNER
521094791,3,AFTER_WORK
523734083,6,DRINKING
523553414,6,FAMILY_EVENT
516730224,9,UNKNOWN
513326953,9,LUNCH
521921582,6,DRINKING
524390594,7,FAMILY_EVENT
514596980,9,DINNER
525137455,32,UNKNOWN
525136321,5,DINNER
524222778,10,FAMILY_EVENT
514661165,9,DINNER
513720354,9,DRINKING
522420737,6,FAMILY_EVENT
521920735,6,DRINKING
521913463,1,NOT_1
512856865,7,DRINKING
520130568,9,FAMILY_EVENT
522601651,6,DRINKING
523523752,13,FAMILY_EVENT
517069939,4,UNKNOWN
521103463,1,NOT_1
522778171,3,DINNER
521913592,15,DRINKING-PARTY
513698906,4,SOCIAL_GATHERING
511255071,19,SOCIAL-GATHERING
514328847,7,FAMILY_EVENT
523536820,8,FAMILY_EVENT
514549834,8,FAMILY_EVENT
520793737,8,LUNCH
521609611,11,LUNCH
524391291,10,LUNCH
521048748,1,NOT_1
517761988,7,FAMILY_EVENT
520129156,10,DINNER
512858209,8,DINNER
522734736,2,DRINKING
524555031,1,DRINKING
523552793,7,FAMILY_EVENT
523716038,3,DINNER
522633187,6,DINNER
514537955,7,DINNER
513481683,3,DINNER
512859805,1,NOT_1
519058072,1,NOT_1
514741899,1,NOT_1
520258283,5,SOCIAL_GATHERING
523539475,6,FAMILY_EVENT
525405588,7,LUNCH
523648412,7,DINNER
525657994,1,NOT_1
522787298,1,NOT_1
514766470,4,SOCIAL_GATHERING
525550394,8,DINNER
525405590,7,LUNCH
525661306,3,DINNER
521903690,1,NOT_1
521770033,3,DINNER
521601081,14,LUNCH
522782599,3,UNKNOWN
512858005,2,DRINKING
521587398,4,DRINKING
523295951,4,FAMILY_EVENT
519060830,1,NOT_1
514771315,1,NOT_1
520792371,9,LUNCH
525661467,6,DRINKING
520963439,8,DINNER
517995273,4,SOCIAL_GATHERING
524422010,11,DINNER
514550698,9,DINNER
513325792,3,LUNCH
512717725,6,DINNER
521094065,3,DINNER
524501518,9,FAMILY_EVENT
525664027,5,SOCIAL_GATHERING
521570436,11,LUNCH
520278851,1,NOT_1
521094293,4,DINNER
512691410,7,DINNER
514473189,10,DRINKING
512856750,7,DINNER
512856857,8,AFTER-WORK
520933506,4,AFTER_WORK
512851858,5,DINNER
521094054,1,NOT_1
523563613,5,FAMILY_EVENT
524431024,6,DINNER
521601648,6,FAMILY_EVENT
525047399,6,DINNER
525572223,6,DRINKING
518041568,5,DINNER
525538552,7,DINNER
522785533,1,NOT_1
525029005,8,FAMILY_EVENT
514304958,10,FAMILY_EVENT
513650098,8,DINNER
524554607,1,NOT_1
519510389,8,DINNER
521095094,9,DINNER
524558466,13,FAMILY_EVENT
517866795,4,DINNER
524390366,5,FAMILY_EVENT
522778088,1,NOT_1
523713249,3,DINNER
521752587,5,DINNER
513443176,1,NOT_1
519633542,11,UNKNOWN
512864939,1,NOT_1
525563470,7,DINNER
519477515,4,UNKNOWN
521100314,4,AFTER_WORK
513313847,7,DRINKING
522786574,6,DRINKING
514689037,24,DRINKING-PARTY
519477740,6,DINNER
514692520,1,NOT_1
513500394,6,FAMILY_EVENT
521093277,3,AFTER_WORK
520793241,12,LUNCH
524391440,8,FAMILY_EVENT
521095829,4,DINNER
522785518,1,NOT_1
520170359,3,SOCIAL_GATHERING
522584706,7,DINNER
521702571,5,SOCIAL_GATHERING
520802545,4,LUNCH
523551383,8,DINNER
521589777,8,LUNCH
522737502,3,DINNER
512858318,6,FAMILY_EVENT
525577196,1,NOT_1
511505371,18,LUNCH
524855031,1,NOT_1
519371084,14,LUNCH
515782184,5,LUNCH
517605937,5,FAMILY_EVENT
513325037,7,LUNCH
513426598,8,LUNCH
524501454,1,NOT_1
523541319,10,FAMILY_EVENT
513564311,4,DINNER
514744939,1,NOT_1
511415918,5,DINNER
521091879,6,DINNER
523295379,4,LUNCH
521752066,8,DINNER
512741919,7,DINNER
521920961,6,DRINKING
521767042,1,NOT_1
521098099,1,NOT_1
522774702,4,AFTER_WORK
513698332,4,AFTER_WORK
524441458,6,DINNER
519500760,5,FAMILY_EVENT
519059981,6,DRINKING
522735353,2,BIRTHDAY
520933225,6,DRINKING
522789566,2,DRINKING
525657996,5,DINNER
525137363,1,NOT_1
521796000,6,DRINKING
523552411,5,DINNER
513482570,1,NOT_1
521935119,6,DRINKING
514692698,2,DRINKING
522421334,7,FAMILY_EVENT
511499553,1,NOT_1
518982769,24,DRINKING-PARTY
520278864,1,NOT_1
512560279,6,DRINKING
521100833,1,NOT_1
522601054,6,FAMILY_EVENT
520963102,4,FAMILY_EVENT
523539432,7,DINNER
514597199,6,DINNER
514661122,9,DRINKING
513691543,26,UNKNOWN
520008767,6,FAMILY_EVENT
521920587,1,NOT_1
525397523,2,DRINKING
519377241,7,LUNCH
522569314,8,FAMILY_EVENT
514693924,3,DINNER
521922386,5,FAMILY_EVENT
525663992,1,NOT_1
521609487,6,LUNCH
513687873,3,DINNER
514305029,19,FAMILY_EVENT
512863717,8,DINNER
521920881,3,AFTER_WORK
523539482,6,FAMILY_EVENT
524853945,8,LUNCH
521591073,10,LUNCH
512858030,6,DRINKING
513299617,5,LUNCH
512719342,7,FAMILY_EVENT
513327394,10,LUNCH
520254892,34,DINNER
522570939,5,DINNER
525404828,7,LUNCH
525658074,1,NOT_1
520161688,1,NOT_1
524421841,5,UNKNOWN
523648407,5,DINNER
522542602,8,LUNCH
525563986,7,FAMILY_EVENT
525004874,10,LUNCH
513424611,7,FAMILY_EVENT
513486215,10,FAMILY_EVENT
513315073,14,LUNCH
524223989,6,FAMILY_EVENT
513563724,5,FAMILY_EVENT
524212491,8,FAMILY_EVENT
521100344,1,NOT_1
523716780,4,UNKNOWN
513688003,4,SOCIAL_GATHERING
511261661,8,LUNCH
514554007,4,FAMILY_EVENT
514534759,11,DINNER
520128763,1,NOT_1
522788911,1,NOT_1
523524106,7,FAMILY_EVENT
525564142,4,SOCIAL_GATHERING
525413655,8,LUNCH
514744948,3,DINNER
519079732,8,FAMILY_EVENT
513502822,6,DRINKING
522570464,7,FAMILY_EVENT
525136953,1,DRINKING
513317637,9,LUNCH
514753552,5,DINNER
523336567,4,FAMILY_EVENT
521750696,3,AFTER_WORK
519058077,1,NOT_1
525530066,6,DINNER
514327580,6,FAMILY_EVENT
521587397,4,LUNCH
521911127,11,DRINKING-PARTY
514344418,12,LUNCH
523541318,6,FAMILY_EVENT
513326307,5,LUNCH
523650079,10,DINNER
521853666,7,DINNER
511390539,4,DINNER
511244230,9,SOCIAL-GATHERING
520985736,4,FAMILY_EVENT
525549302,9,DINNER
525567341,1,NOT_1
513502297,11,FAMILY_EVENT
514692458,3,SOCIAL_GATHERING
525572178,5,SOCIAL_GATHERING
521909680,5,LUNCH
513424443,5,SOCIAL_GATHERING
513687539,4,SOCIAL_GATHERING
513316061,6,LUNCH
520278867,1,NOT_1
513316430,12,LUNCH
525661405,3,AFTER_WORK
522569908,9,DINNER
522402931,12,LUNCH
523735305,1,NOT_1
515692196,8,LUNCH
519511439,6,DINNER
521590034,3,LUNCH
522698744,9,DRINKING
522410925,4,FAMILY_EVENT
525404874,8,LUNCH
525529890,4,DINNER
514553991,5,FAMILY_EVENT
511407909,6,DINNER
521734429,4,FAMILY_EVENT
521094122,1,NOT_1
520802871,4,SOCIAL_GATHERING
525549902,5,FAMILY_EVENT
516660152,3,FAMILY_EVENT
524440607,8,FAMILY_EVENT
512744003,5,FAMILY_EVENT
521922627,9,FAMILY_EVENT
514530282,7,FAMILY_EVENT
514532028,4,DINNER
513690475,2,DRINKING
513315983,9,LUNCH
519511803,13,DINNER
523650463,14,DINNER
514316181,7,LUNCH
513326735,2,DRINKING
521752589,10,DINNER
526414957,2,DRINKING
515957585,8,LUNCH
517816898,8,FAMILY_EVENT
512676406,1,NOT_1
524429812,10,FAMILY_EVENT
511339541,8,LUNCH
513503680,3,AFTER_WORK
524500617,9,FAMILY_EVENT
513425957,7,LUNCH
515431832,8,LUNCH
525662710,4,AFTER_WORK
522420139,7,FAMILY_EVENT
517472566,7,FAMILY_EVENT
514747091,3,SOCIAL_GATHERING
522602930,4,DINNER
524539171,2,DRINKING
520811879,8,LUNCH
513504740,4,FAMILY_EVENT
521921122,1,NOT_1
523672145,7,DINNER
525029967,7,FAMILY_EVENT
512704015,6,DRINKING
521769550,7,DINNER
522584587,7,DINNER
519616026,3,DINNER
521909305,1,NOT_1
519621988,6,DRINKING
519363659,4,FAMILY_EVENT
518228565,3,SOCIAL_GATHERING
520256889,1,NOT_1
513465277,8,FAMILY_EVENT
518041577,5,DINNER
513462991,5,AFTER_WORK
524212521,2,DRINKING
525047221,8,DINNER
520962806,7,DINNER
522811147,10,FAMILY_EVENT
522602762,12,FAMILY_EVENT
520251210,1,NOT_1
521751234,9,DINNER
523570009,7,FAMILY_EVENT
521852797,6,DRINKING
524853889,2,DRINKING
525049564,10,FAMILY_EVENT
523573891,6,DINNER
521587519,9,LUNCH
523337902,7,FAMILY_EVENT
522777153,1,NOT_1
524440230,5,FAMILY_EVENT
514658012,4,DINNER
524430195,6,FAMILY_EVENT
519355731,2,DRINKING
514579095,6,FAMILY_EVENT
521069680,7,DINNER
520791485,6,FAMILY_EVENT
513463662,8,FAMILY_EVENT
520008334,4,LUNCH
520793749,7,LUNCH
515634134,10,FAMILY_EVENT
517988592,6,FAMILY_EVENT
516084956,13,FAMILY_EVENT
511390963,12,DINNER
523602742,1,NOT_1
519619955,4,AFTER_WORK
514693918,10,FAMILY_EVENT
519511444,8,FAMILY_EVENT
514491742,4,SOCIAL_GATHERING
521589749,7,LUNCH
514773726,5,UNKNOWN
521100127,6,DRINKING
520253648,8,DRINKING
525658566,5,AFTER_WORK
520233396,1,NOT_1
519621785,1,NOT_1
512863359,1,NOT_1
521921167,2,DRINKING
524554585,11,DRINKING-PARTY
521094786,2,DRINKING
525666768,2,DRINKING
511378514,5,AFTER_WORK
522777902,4,AFTER_WORK
520780145,3,LUNCH
518228585,1,NOT_1
521770042,7,FAMILY_EVENT
521068167,1,NOT_1
521770103,3,FAMILY_EVENT
514690232,8,DRINKING
514733895,6,FAMILY_EVENT
512747713,7,DRINKING
525111252,3,SOCIAL_GATHERING
525664010,9,DRINKING
524212870,9,FAMILY_EVENT
523676503,6,FAMILY_EVENT
520251212,1,NOT_1
524230737,7,LUNCH
512866025,4,FAMILY_EVENT
512806163,1,NOT_1
513313892,7,LUNCH
521599749,9,LUNCH
514492242,6,FAMILY_EVENT
513481721,7,FAMILY_EVENT
513484713,6,FAMILY_EVENT
521069530,5,FAMILY_EVENT
519004173,3,DINNER
511391165,1,NOT_1
520930339,1,NOT_1
515921257,6,FAMILY_EVENT
523552785,8,FAMILY_EVENT
513500401,7,DINNER
521601368,1,NOT_1
520251893,4,FAMILY_EVENT
524553326,6,LUNCH
514741610,2,MALES_ONLY
522542408,5,FAMILY_EVENT
520143630,7,FAMILY_EVENT
511505801,1,NOT_1
521750693,1,NOT_1
524222078,5,FAMILY_EVENT
517819634,6,DINNER
523715735,5,DINNER
525136954,2,DRINKING
524538354,3,LUNCH
523649556,4,SOCIAL_GATHERING
511526485,1,NOT_1
522778296,1,DRINKING
520945076,7,DINNER
520791407,9,SOCIAL-GATHERING
514472908,6,FAMILY_EVENT
520792204,9,LUNCH
522691795,4,DINNER
519619954,5,AFTER_WORK
520945823,7,FAMILY_EVENT
521047357,3,DINNER
514598853,4,DINNER
514513539,5,DINNER
519599663,9,DINNER
522785519,1,NOT_1
513466423,6,FAMILY_EVENT
513687411,2,DRINKING
525040069,1,NOT_1
525623573,8,DINNER
514742698,3,DINNER
524157897,11,FAMILY_EVENT
520945896,5,FAMILY_EVENT
519470708,6,FAMILY_EVENT
519527823,2,DRINKING
514774917,5,UNKNOWN
524420596,5,DINNER
514495331,1,NOT_1
519501778,4,AFTER_WORK
520105929,5,DRINKING
524540433,6,FAMILY_EVENT
523318232,6,FAMILY_EVENT
522599880,3,AFTER_WORK
524459674,12,FAMILY_EVENT
520251209,1,NOT_1
525111767,4,DINNER
524230829,6,LUNCH
513691544,9,SOCIAL-GATHERING
524420600,5,DINNER
520255028,1,NOT_1
524554846,2,DRINKING
522411159,9,FAMILY_EVENT
514551120,6,DINNER
522569810,5,FAMILY_EVENT
513481691,3,AFTER_WORK
521853667,4,DINNER
522777993,8,FAMILY_EVENT
513442630,4,DINNER
514594544,10,DINNER
525660633,1,NOT_1
521935172,3,DINNER
514550558,6,FAMILY_EVENT
520255367,4,FAMILY_EVENT
521913631,1,DRINKING
523538810,6,FAMILY_EVENT
521090546,3,DINNER
524432171,9,FAMILY_EVENT
523713254,5,DINNER
520255031,1,NOT_1
521734398,8,DINNER
524461229,5,DINNER
514495842,7,DINNER
520217763,1,NOT_1
525567357,1,NOT_1
512570062,6,LUNCH
517181146,5,UNKNOWN
519499638,6,FAMILY_EVENT
524547933,4,UNKNOWN
514585569,4,DINNER
524841256,1,NOT_1
519501039,9,DINNER
520962879,6,DINNER
516529735,2,DRINKING
512856628,25,UNKNOWN
521716039,2,DRINKING
523295946,12,FAMILY_EVENT
517762050,5,DINNER
525029332,5,DINNER
525677264,1,DRINKING
512560173,7,LUNCH
519622548,1,NOT_1
514329764,4,LUNCH
525039782,5,DINNER
520947148,9,DINNER
524223493,4,LUNCH
516174237,4,FAMILY_EVENT
523734177,7,DRINKING
525404876,10,LUNCH
514549404,5,FAMILY_EVENT
514661835,3,DINNER
521772072,7,FAMILY_EVENT
514529069,5,FAMILY_EVENT
