order_id,guest_count,occasion
435142793,4,FAMILY_EVENT
448246772,5,DRINKING
434620363,11,FAMILY_EVENT
435084021,9,FAMILY_EVENT
447650814,1,NOT_1
447080074,9,FAMILY_EVENT
435171941,1,NOT_1
447558274,8,DINNER
447445291,2,DRINKING
434997973,8,LUNCH
447076643,6,DINNER
447457153,3,DINNER
435012447,7,LUNCH
448004313,1,NOT_1
448169445,4,SOCIAL_GATHERING
447172426,2,DRINKING
447372775,9,LUNCH
447591777,1,NOT_1
448180216,5,DINNER
447529519,2,MALES_ONLY
447588150,9,DINNER
434778008,1,NOT_1
447350606,4,LUNCH
448173442,3,DINNER
448169344,8,DINNER
435090592,5,DINNER
447441057,1,NOT_1
434682145,7,FAMILY_EVENT
447892669,5,LUNCH
448173453,1,NOT_1
435056574,5,FAMILY_EVENT
447553788,2,ROMANTIC_DATE
435067249,7,FAMILY_EVENT
447900138,6,LUNCH
434706982,7,DINNER
447041830,1,NOT_1
434787441,6,UNKNOWN
446840684,8,FAMILY_EVENT
434703319,10,DINNER
447019037,5,LUNCH
447526284,7,DINNER
434704202,7,FAMILY_EVENT
435064466,4,DINNER
434751812,9,DINNER
448163571,5,DINNER
447024175,7,LUNCH
447459122,6,FAMILY_EVENT
447170562,1,NOT_1
447892048,6,LUNCH
434787743,2,DRINKING
435011808,7,LUNCH
434456250,2,DRINKING
447019366,5,SOCIAL_GATHERING
448173451,4,UNKNOWN
447144533,6,DINNER
448047573,7,FAMILY_EVENT
447372725,5,LUNCH
446882558,1,NOT_1
447597530,2,ROMANTIC_DATE
448005559,4,FAMILY_EVENT
448088014,5,DINNER
434694921,8,FAMILY_EVENT
447983558,7,FAMILY_EVENT
448730983,6,DRINKING
434707908,9,DINNER
448178003,5,AFTER_WORK
447446388,6,FAMILY_EVENT
447529117,4,DINNER
447889344,9,LUNCH
446787147,1,NOT_1
434693444,18,FAMILY_EVENT
435157894,1,NOT_1
434703341,7,DINNER
435055907,3,DINNER
447596177,4,DINNER
434619891,8,LUNCH
447985956,6,FAMILY_EVENT
448007964,8,DINNER
435141958,2,JUST_EATING
447098891,6,FAMILY_EVENT
435152816,1,NOT_1
448085141,8,FAMILY_EVENT
434708234,7,DRINKING
447527505,8,FAMILY_EVENT
448000532,8,DINNER
434682086,3,SOCIAL_GATHERING
447052950,4,DINNER
447456514,7,FAMILY_EVENT
448088234,7,DINNER
446750891,9,LUNCH
435090562,1,CASUAL_DRINK
434735609,7,DINNER
448037395,7,DINNER
448045103,11,DINNER
448043720,5,DINNER
434770954,8,FAMILY_EVENT
448004024,8,FAMILY_EVENT
447523758,4,DINNER
434681990,6,FAMILY_EVENT
446889526,5,DINNER
435109168,7,DINNER
448041631,4,AFTER_WORK
448196189,3,DINNER
434695907,5,FAMILY_EVENT
448177437,4,SOCIAL_GATHERING
447446484,5,FAMILY_EVENT
434779048,3,DINNER
434734928,6,DRINKING
448122346,4,FAMILY_EVENT
447458790,5,AFTER_WORK
447495146,4,FAMILY_EVENT
448045104,7,DINNER
434774861,2,DRINKING
447608603,5,LUNCH
447100974,5,FAMILY_EVENT
448088875,1,NOT_1
448048518,5,AFTER_WORK
448201932,5,UNKNOWN
447597531,2,ROMANTIC_DATE
448173455,1,DRINKING
434681996,5,DINNER
434478052,1,DRINKING
435158770,6,UNKNOWN
447440488,6,DINNER
434603927,6,FAMILY_EVENT
447431150,4,AFTER_WORK
434694050,4,FAMILY_EVENT
434997668,7,LUNCH
448169651,4,AFTER_WORK
447589861,3,LUNCH
447891584,4,LUNCH
447429196,8,FAMILY_EVENT
447892722,6,LUNCH
448089590,4,DINNER
447483770,4,FAMILY_EVENT
447597535,2,DRINKING
447594696,2,NOT_2
446810649,6,DINNER
447594231,3,DINNER
434693548,5,DINNER
447558613,1,NOT_1
447899854,5,LUNCH
448178526,1,DRINKING
447529123,6,FAMILY_EVENT
448723915,4,DINNER
448005573,6,FAMILY_EVENT
446890336,1,NOT_1
447127075,9,DINNER
447170342,2,DRINKING
435150685,12,DINNER
434617735,5,FAMILY_EVENT
434617733,6,LUNCH
448004015,7,FAMILY_EVENT
447966976,1,NOT_1
447552923,3,SOCIAL_GATHERING
447441459,6,DINNER
435149051,1,NOT_1
447067195,6,DINNER
447103218,7,FAMILY_EVENT
448183185,5,AFTER_WORK
447074981,7,FAMILY_EVENT
446751679,6,LUNCH
447495152,6,FAMILY_EVENT
448724774,6,UNKNOWN
435006077,7,LUNCH
447987028,6,FAMILY_EVENT
447359429,3,LUNCH
434674326,7,FAMILY_EVENT
447529524,2,FANCY_DATE
447440482,4,DINNER
446889080,6,DRINKING
447902747,4,FAMILY_EVENT
434532416,9,FAMILY_EVENT
447020545,4,LUNCH
448089541,5,FAMILY_EVENT
447529520,2,ROMANTIC_DATE
447949995,6,FAMILY_EVENT
447076647,6,DINNER
448004008,5,FAMILY_EVENT
448172610,7,DINNER
447890794,4,SOCIAL_GATHERING
447077676,4,DINNER
448120526,6,DINNER
447440480,6,FAMILY_EVENT
447483757,5,FAMILY_EVENT
447067142,4,DINNER
447020488,4,FAMILY_EVENT
434673393,9,FAMILY_EVENT
447444785,5,FAMILY_EVENT
447459113,4,FAMILY_EVENT
447966024,5,FAMILY_EVENT
447527457,5,FAMILY_EVENT
446787670,3,DINNER
447386545,3,LUNCH
447647979,2,DRINKING
447067612,4,DINNER
448173523,1,NOT_1
448001536,5,FAMILY_EVENT
434787754,6,DRINKING
448163568,3,FAMILY_EVENT
435146379,1,NOT_1
448001145,5,DINNER
448180227,4,DINNER
447898640,3,SOCIAL_GATHERING
447986370,10,FAMILY_EVENT
447169954,6,DRINKING
448168182,4,DINNER
447597529,2,DRINKING
446882071,5,FAMILY_EVENT
448196343,7,DINNER
447491173,4,FAMILY_EVENT
448089866,3,DINNER
446753314,7,FAMILY_EVENT
447876238,6,LUNCH
448168028,3,DRINKING
446786017,8,DINNER
446799878,2,NOT_2
447947956,2,ROMANTIC_DATE
447075797,6,DINNER
448047600,5,FAMILY_EVENT
446920301,1,NOT_1
434752833,4,FAMILY_EVENT
446758782,2,DRINKING
435075643,3,UNKNOWN
435146667,2,DRINKING
435142955,3,LUNCH
447446485,4,FAMILY_EVENT
447097233,2,ROMANTIC_DATE
447431143,4,FAMILY_EVENT
435126899,4,FAMILY_EVENT
434594324,2,DRINKING
434620842,4,FAMILY_EVENT
447488875,2,ROMANTIC_DATE
447129136,1,DRINKING
447552598,5,SOCIAL_GATHERING
447987130,5,AFTER_WORK
448085658,3,DINNER
447416490,3,LUNCH
447591595,1,NOT_1
447419271,3,UNKNOWN
447481437,3,DINNER
434611041,5,FAMILY_EVENT
447525895,5,DINNER
447371850,6,LUNCH
447553790,2,DRINKING
448089560,6,DINNER
447556986,4,DINNER
435080317,5,FAMILY_EVENT
434787842,3,SOCIAL_GATHERING
434694115,4,DINNER
447127324,4,SOCIAL_GATHERING
446757671,3,LUNCH
435092427,4,FAMILY_EVENT
434620561,1,NOT_1
434693781,5,DINNER
448125843,4,DINNER
448169466,12,DINNER
447013664,12,LUNCH
448177864,1,NOT_1
447526231,5,DINNER
434609972,6,LUNCH
434695502,5,DINNER
447429270,4,FAMILY_EVENT
447166031,3,DRINKING
447459628,2,DRINKING
447164443,2,DRINKING
447463098,9,DINNER
447875608,4,SOCIAL_GATHERING
447491180,5,FAMILY_EVENT
447066419,4,DINNER
447588313,5,DINNER
447590662,5,UNKNOWN
447020395,6,LUNCH
435000124,6,LUNCH
447076644,7,DINNER
448169803,3,DINNER
447094951,7,DINNER
448120540,2,DINNER
446750017,10,FAMILY_EVENT
447171297,5,UNKNOWN
434603925,5,FAMILY_EVENT
447490150,4,DINNER
446812702,5,DINNER
448041590,6,FAMILY_EVENT
447558556,4,DINNER
447484221,4,DINNER
447172495,6,DINNER
448088885,2,DRINKING
446840942,1,NOT_1
447066221,5,DINNER
448724610,2,DRINKING
434695919,5,FAMILY_EVENT
434477288,3,SOCIAL_GATHERING
447900152,4,FAMILY_EVENT
447983629,5,AFTER_WORK
447899840,6,LUNCH
447587200,8,DINNER
447100986,5,FAMILY_EVENT
448166760,2,DRINKING
447167884,5,UNKNOWN
447014094,4,LUNCH
447358256,1,NOT_1
435125743,6,DINNER
447900456,6,FAMILY_EVENT
446819495,5,DINNER
448004013,4,FAMILY_EVENT
448195878,2,DRINKING
447459626,2,ROMANTIC_DATE
447146300,13,FAMILY_EVENT
434735798,3,DINNER
447444756,4,FAMILY_EVENT
447613854,2,DRINKING
447459627,2,FANCY_DATE
435142985,4,LUNCH
447899846,5,LUNCH
434671047,3,SOCIAL_GATHERING
448037393,4,DINNER
447146813,2,DRINKING
434611751,6,LUNCH
448005564,3,FAMILY_EVENT
447168625,1,DRINKING
435064464,6,DINNER
447558620,4,DINNER
434610512,9,FAMILY_EVENT
447488876,2,FANCY_DATE
447483759,4,DINNER
447367745,4,LUNCH
447172387,4,LUNCH
435141960,2,DRINKING
446787677,6,FAMILY_EVENT
447527474,4,FAMILY_EVENT
435126901,2,DRINKING
434752938,1,NOT_1
447441461,6,FAMILY_EVENT
435065198,6,FAMILY_EVENT
447066862,1,NOT_1
434714823,5,FAMILY_EVENT
435078689,6,FAMILY_EVENT
447416076,4,LUNCH
447529522,2,ROMANTIC_DATE
434693960,7,DINNER
434714801,5,FAMILY_EVENT
447079572,5,DINNER
446800674,4,FAMILY_EVENT
447020502,8,LUNCH
447033917,3,LUNCH
447488881,2,ROMANTIC_DATE
434768709,4,SOCIAL_GATHERING
434682683,5,FAMILY_EVENT
447101529,5,FAMILY_EVENT
447591675,2,ROMANTIC_DATE
447586582,3,SOCIAL_GATHERING
434693549,6,FAMILY_EVENT
447529131,4,FAMILY_EVENT
447170569,2,JUST_EATING
447054330,12,UNKNOWN
434780434,1,NOT_1
434674656,1,NOT_1
434694066,5,FAMILY_EVENT
434789081,1,NOT_1
448168613,1,NOT_1
434611044,4,FAMILY_EVENT
447525176,8,DINNER
434777756,11,FAMILY_EVENT
448005551,3,DINNER
447595347,1,NOT_1
447026354,6,LUNCH
434780370,3,FAMILY_EVENT
434717052,9,DINNER
447372309,3,SOCIAL_GATHERING
448051374,2,MALES_ONLY
435149360,7,DINNER
435149059,2,DRINKING
447372127,6,LUNCH
447892861,1,NOT_1
434739455,3,DINNER
446883504,4,SOCIAL_GATHERING
448040849,4,DINNER
447171309,2,DRINKING
448086340,1,NOT_1
434753114,2,DRINKING
447440494,3,FAMILY_EVENT
434752318,2,DRINKING
435092421,4,DINNER
448037427,3,FAMILY_EVENT
447523773,5,FAMILY_EVENT
447456502,3,FAMILY_EVENT
448004145,4,FAMILY_EVENT
434627847,5,LUNCH
447892042,6,LUNCH
447165066,10,DINNER
447608472,3,DINNER
434617709,3,LUNCH
447597532,2,FANCY_DATE
448164931,4,DINNER
447054296,3,UNKNOWN
434627868,7,FAMILY_EVENT
447898705,5,LUNCH
447172491,4,DINNER
447174617,2,DRINKING
434683681,9,DINNER
447497033,4,DINNER
448167571,4,SOCIAL_GATHERING
447080028,7,FAMILY_EVENT
447986275,4,FAMILY_EVENT
447587291,2,DRINKING
435080089,4,DINNER
446758625,4,FAMILY_EVENT
447558276,5,FAMILY_EVENT
447182845,4,SOCIAL_GATHERING
447020371,7,LUNCH
447900153,6,LUNCH
447457925,4,FAMILY_EVENT
434673553,5,UNKNOWN
447483747,6,FAMILY_EVENT
435091040,6,DINNER
448046291,5,FAMILY_EVENT
447898712,3,LUNCH
448125830,5,DINNER
434682143,6,DINNER
447899353,5,LUNCH
447909341,5,FAMILY_EVENT
447558162,4,FAMILY_EVENT
447079455,5,DINNER
447495134,4,FAMILY_EVENT
447463084,7,FAMILY_EVENT
447983509,4,DINNER
434704192,4,DINNER
446745385,4,LUNCH
434456559,3,UNKNOWN
447013657,9,LUNCH
447456905,3,FAMILY_EVENT
447020367,7,LUNCH
447491169,5,FAMILY_EVENT
435006663,5,LUNCH
434620815,4,FAMILY_EVENT
447055042,5,DINNER
434693771,7,FAMILY_EVENT
448172406,5,SOCIAL_GATHERING
435005818,7,LUNCH
434694936,4,FAMILY_EVENT
447615382,5,SOCIAL_GATHERING
435110405,3,DINNER
434780432,1,DRINKING
448201561,5,UNKNOWN
447874821,6,FAMILY_EVENT
435067253,4,DINNER
448723438,2,DRINKING
434620827,4,FAMILY_EVENT
435139699,4,UNKNOWN
447613480,1,NOT_1
435109212,4,DINNER
447558550,5,DINNER
447067705,5,AFTER_WORK
447457922,5,FAMILY_EVENT
447597534,2,ROMANTIC_DATE
446840682,4,DINNER
447066245,3,FAMILY_EVENT
447529518,2,FANCY_DATE
434604698,5,FAMILY_EVENT
447594232,3,UNKNOWN
434478051,7,DRINKING
448126053,4,DINNER
448001663,4,FAMILY_EVENT
448120522,3,SOCIAL_GATHERING
447165280,3,DRINKING
447481668,4,DINNER
448178150,1,NOT_1
447495148,5,FAMILY_EVENT
447166562,3,SOCIAL_GATHERING
448172708,3,SOCIAL_GATHERING
446745047,4,LUNCH
447091084,4,DINNER
434694055,5,FAMILY_EVENT
434768707,2,DRINKING
447169951,1,NOT_1
446758286,4,LUNCH
447378712,4,LUNCH
448167554,3,SOCIAL_GATHERING
446881989,1,NOT_1
448178171,1,NOT_1
447980821,5,AFTER_WORK
447078055,5,DINNER
435172189,4,SOCIAL_GATHERING
447488874,2,FANCY_DATE
448043707,4,DINNER
447380830,4,LUNCH
447166035,4,DINNER
446757579,7,LUNCH
447592230,5,SOCIAL_GATHERING
434539751,6,FAMILY_EVENT
447597528,1,NOT_1
448086144,8,DINNER
447488873,2,ROMANTIC_DATE
448046317,3,DINNER
435158040,1,DRINKING
447597527,2,FANCY_DATE
435157727,3,DRINKING
434706935,3,DINNER
448003813,4,FAMILY_EVENT
435142225,4,SOCIAL_GATHERING
447020378,4,LUNCH
446750135,4,LUNCH
447171165,2,UNK
435109203,5,DINNER
447529516,2,ROMANTIC_DATE
447490646,4,FAMILY_EVENT
447080072,4,FAMILY_EVENT
434780435,1,NOT_1
448201652,9,UNKNOWN
447020548,6,LUNCH
434681759,5,FAMILY_EVENT
435048304,5,DINNER
447387025,3,LUNCH
434780436,1,NOT_1
448001519,3,FAMILY_EVENT
448241284,6,UNKNOWN
435171860,7,UNKNOWN
447372806,1,NOT_1
447892849,4,LUNCH
434714800,4,DINNER
434778862,1,DRINKING
447461600,5,DINNER
434693773,3,DINNER
447446398,5,FAMILY_EVENT
448170523,2,DRINKING
447980820,6,FAMILY_EVENT
447170552,1,DRINKING
434695434,2,ROMANTIC_DATE
434674679,4,FAMILY_EVENT
448006222,4,DINNER
447446392,4,FAMILY_EVENT
447054299,5,DINNER
448004136,4,FAMILY_EVENT
448177433,4,SOCIAL_GATHERING
448089597,4,FAMILY_EVENT
435048303,3,AFTER_WORK
448089530,4,FAMILY_EVENT
434619997,4,FAMILY_EVENT
448051165,4,DINNER
448047577,5,FAMILY_EVENT
447595387,3,DINNER
435047946,17,UNKNOWN
447529521,2,ROMANTIC_DATE
446786269,5,FAMILY_EVENT
447967943,1,NOT_1
448050649,4,FAMILY_EVENT
448048519,3,DINNER
447900150,3,LUNCH
435048156,1,NOT_1
447949558,3,LUNCH
447064012,5,DINNER
447041821,15,DRINKING-PARTY
446905773,4,SOCIAL_GATHERING
447488878,2,ROMANTIC_DATE
446750968,4,LUNCH
435056093,1,NOT_1
447557042,5,DINNER
435058234,3,DINNER
447460091,6,DINNER
447067229,3,DINNER
434604688,3,LUNCH
448046277,4,DINNER
448201035,7,DRINKING
434787739,2,DRINKING
434704215,5,DINNER
446801141,8,DINNER
447529523,2,FANCY_DATE
435047590,3,DINNER
447455803,4,DINNER
434627863,4,UNKNOWN
447091085,4,DINNER
447608835,3,DINNER
447446406,5,FAMILY_EVENT
434620001,5,SOCIAL_GATHERING
446801522,5,FAMILY_EVENT
435056582,3,DINNER
434739442,5,DINNER
434682566,3,FAMILY_EVENT
435057455,5,FAMILY_EVENT
447206805,4,DRINKING
448004011,4,DINNER
448169927,4,FAMILY_EVENT
447890776,2,DRINKING
447552983,2,ROMANTIC_DATE
434694141,5,FAMILY_EVENT
447650251,4,UNKNOWN
447593077,1,DRINKING
434694902,7,DINNER
434683743,4,FAMILY_EVENT
447429264,4,FAMILY_EVENT
447488879,2,ROMANTIC_DATE
447206621,6,UNKNOWN
435142775,3,AFTER_WORK
434673555,4,DINNER
447596178,3,DINNER
435011689,3,LUNCH
448164928,4,DINNER
448721895,3,SOCIAL_GATHERING
434628167,4,UNKNOWN
448173287,3,DINNER
447067232,5,FAMILY_EVENT
435090557,2,DRINKING
435077338,5,DINNER
435092568,3,DINNER
434735705,3,DINNER
446763613,4,LUNCH
447459625,2,FANCY_DATE
447172485,10,DINNER
448043693,4,FAMILY_EVENT
447488872,2,FANCY_DATE
447170354,2,DRINKING
447459631,2,ROMANTIC_DATE
447911123,3,FAMILY_EVENT
447553789,2,ROMANTIC_DATE
448119177,4,DINNER
447277356,3,SOCIAL_GATHERING
447527476,4,FAMILY_EVENT
434681641,3,DINNER
447592451,1,DRINKING
447553785,2,FANCY_DATE
447983682,6,DINNER
447166566,1,NOT_1
447553786,1,NOT_1
447592346,2,DRINKING
447557285,5,FAMILY_EVENT
447889347,2,ROMANTIC_DATE
447444416,3,FAMILY_EVENT
448164845,4,DINNER
434672290,5,SOCIAL_GATHERING
447553784,2,ROMANTIC_DATE
447525905,4,DINNER
434694113,4,FAMILY_EVENT
434610978,5,LUNCH
447553787,2,ROMANTIC_DATE
434693538,4,FAMILY_EVENT
447489921,4,FAMILY_EVENT
446801123,3,DINNER
447372872,5,SOCIAL_GATHERING
434778002,1,NOT_1
434753048,5,DINNER
434777752,1,DRINKING
434739457,5,DINNER
447456519,4,FAMILY_EVENT
447168987,3,FAMILY_EVENT
447526266,4,FAMILY_EVENT
447529515,2,FANCY_DATE
447615381,5,SOCIAL_GATHERING
447490152,3,DINNER
447950435,2,DRINKING
447459630,2,FANCY_DATE
447074565,4,AFTER_WORK
447597525,2,ROMANTIC_DATE
447495161,4,FAMILY_EVENT
447987134,5,FAMILY_EVENT
435064791,4,FAMILY_EVENT
447587810,8,LUNCH
434752955,1,NOT_1
447415644,4,UNKNOWN
447526513,4,FAMILY_EVENT
435005835,1,NOT_1
448086154,4,DINNER
447588167,5,FAMILY_EVENT
434752954,1,NOT_1
434693780,6,DINNER
435056017,3,FAMILY_EVENT
448173167,2,DRINKING
448724595,4,DINNER
447597413,2,ROMANTIC_DATE
434674671,3,FAMILY_EVENT
447527454,5,DINNER
435140054,2,DRINKING
446757791,3,LUNCH
448164862,4,DINNER
448004039,4,FAMILY_EVENT
448033855,4,SOCIAL_GATHERING
447527936,4,DINNER
447948983,4,UNKNOWN
448088484,3,DINNER
447094934,4,DINNER
448731657,4,AFTER_WORK
446885001,1,DRINKING
448008376,4,FAMILY_EVENT
434674050,4,FAMILY_EVENT
447144529,3,DINNER
447596501,2,ROMANTIC_DATE
447033636,6,LUNCH
447103222,4,SOCIAL_GATHERING
447968537,4,FAMILY_EVENT
447127942,2,DRINKING
446841559,2,DRINKING
435157728,5,AFTER_WORK
434603742,1,NOT_1
447165263,4,DINNER
435056314,6,FAMILY_EVENT
447495133,4,FAMILY_EVENT
447495173,4,FAMILY_EVENT
447588090,3,DINNER
447892676,3,LUNCH
434694081,4,FAMILY_EVENT
447892046,13,LUNCH
447370084,4,LUNCH
434703356,4,DINNER
434620411,6,FAMILY_EVENT
447558286,6,FAMILY_EVENT
447892282,3,LUNCH
448169656,1,NOT_1
447911660,5,FAMILY_EVENT
446841556,4,SOCIAL_GATHERING
447493053,5,FAMILY_EVENT
434601003,5,FAMILY_EVENT
447456501,3,FAMILY_EVENT
447046037,2,FANCY_DATE
447444412,4,FAMILY_EVENT
447892796,4,FAMILY_EVENT
447985961,4,DINNER
434753047,3,DINNER
447890970,4,FAMILY_EVENT
434674664,6,FAMILY_EVENT
447459629,4,AFTER_WORK
448004131,4,FAMILY_EVENT
447595248,3,AFTER_WORK
448089796,4,DINNER
447525898,5,FAMILY_EVENT
434693454,6,FAMILY_EVENT
447948279,1,DRINKING
434456881,3,UNKNOWN
434706968,5,DINNER
435058236,1,NOT_1
447590504,1,NOT_1
448041639,2,DRINKING
435158406,1,NOT_1
434682550,6,DINNER
447529517,1,NOT_1
435142989,4,DINNER
446745419,3,LUNCH
434593220,8,FAMILY_EVENT
447129173,4,SOCIAL_GATHERING
447103217,4,FAMILY_EVENT
447065412,4,FAMILY_EVENT
446758584,4,LUNCH
434718142,5,DINNER
447493049,3,FAMILY_EVENT
448085297,5,DINNER
447602071,1,DRINKING
447483751,2,KIDS
447100968,4,FAMILY_EVENT
447948549,4,UNKNOWN
435080101,3,DINNER
434752321,5,DINNER
447441469,6,FAMILY_EVENT
435067185,4,FAMILY_EVENT
435157526,21,DRINKING-PARTY
447441559,4,FAMILY_EVENT
447558044,3,DINNER
447898652,3,FAMILY_EVENT
447381498,4,LUNCH
447529143,4,FAMILY_EVENT
434539649,1,NOT_1
447558160,3,FAMILY_EVENT
447094932,1,NOT_1
435158772,6,DRINKING
447986567,6,FAMILY_EVENT
447429260,5,FAMILY_EVENT
446800663,4,DINNER
447529172,3,FAMILY_EVENT
435157725,3,AFTER_WORK
448731763,2,DRINKING
446810640,5,DINNER
447101523,4,FAMILY_EVENT
434693474,4,DINNER
447595846,1,NOT_1
447909786,5,FAMILY_EVENT
435149120,1,NOT_1
448050483,3,DINNER
447525183,2,ROMANTIC_DATE
434603492,5,LUNCH
447067607,5,FAMILY_EVENT
434707906,5,DINNER
435153168,8,LUNCH
435092433,4,DINNER
447595798,1,NOT_1
435005214,3,LUNCH
447557296,4,DINNER
435142953,3,LUNCH
434456691,1,NOT_1
